프레임 인덱스,차량 ID,위도,경도,East (TM 좌표),North (TM 좌표),차선,차선변경여부
2357,127,36.45604397,127.2827908,225349.8865,428685.9387,3,0
2358,47,36.4557356,127.2829814,225367.0127,428651.6548,4,0
2358,127,36.45603049,127.2828012,225350.8477,428684.3953,3,0
2359,47,36.45571924,127.2829936,225368.0775,428649.8606,4,0
2359,127,36.45601566,127.2828125,225351.8074,428682.8521,3,0
2360,47,36.45570155,127.283006,225369.155,428648.003,4,0
2360,127,36.45600218,127.2828228,225352.7644,428681.3095,3,0
2361,47,36.4556853,127.2830173,225370.2494,428646.1099,4,0
2361,127,36.45598871,127.2828331,225353.7184,428679.7678,3,0
2362,47,36.45566799,127.2830301,225371.3407,428644.2157,4,0
2362,127,36.4559739,127.2828443,225354.6718,428678.2263,3,0
2363,47,36.45565027,127.2830424,225372.4251,428642.3655,4,0
2363,127,36.45596043,127.2828546,225355.6255,428676.6837,3,0
2364,47,36.45563521,127.2830534,225373.5127,428640.4685,4,0
2364,127,36.45594693,127.2828648,225356.5783,428675.1407,3,0
2365,47,36.45561663,127.2830663,225374.5598,428638.671,4,0
2365,127,36.45593211,127.282876,225357.5286,428673.5981,3,0
2366,47,36.4556016,127.2830773,225375.6381,428636.7764,4,0
2366,127,36.45591865,127.2828862,225358.5073,428672.0055,3,0
2367,47,36.45558391,127.2830894,225376.7021,428634.8916,4,0
2367,127,36.45590379,127.2828974,225359.4544,428670.4603,3,0
2368,47,36.4555656,127.2831018,225377.7717,428632.936,4,0
2368,127,36.45589026,127.2829076,225360.4017,428668.9129,3,0
2369,47,36.45554865,127.2831129,225378.8805,428630.9335,4,0
2369,127,36.45587674,127.2829178,225361.3468,428667.3654,3,0
2370,47,36.4555297,127.2831263,225379.9169,428629.0362,4,0
2370,127,36.45586188,127.2829289,225362.2892,428665.8185,3,0
2371,47,36.45551423,127.2831363,225380.9621,428627.1495,4,0
2371,127,36.45584837,127.282939,225363.2592,428664.2199,3,0
2372,47,36.45549757,127.2831478,225381.967,428625.2801,4,0
2372,127,36.45583344,127.2829501,225364.1974,428662.6678,3,0
2373,47,36.45547909,127.2831598,225383.0252,428623.3503,4,0
2373,127,36.45581985,127.2829601,225365.1627,428661.0633,3,0
2374,47,36.45546198,127.2831716,225384.1182,428621.3224,4,0
2374,127,36.45580492,127.2829711,225366.1247,428659.4595,3,0
2375,47,36.45544267,127.2831842,225385.1614,428619.4122,4,0
2375,127,36.45579001,127.2829821,225367.0842,428657.856,3,0
2376,47,36.45542737,127.2831946,225386.2247,428617.4156,4,0
2376,127,36.45577642,127.2829921,225368.0429,428656.2499,3,0
2377,47,36.45540793,127.283207,225387.274,428615.4809,4,0
2377,127,36.45576142,127.283003,225368.9992,428654.6402,3,0
2378,47,36.45539029,127.2832191,225388.3611,428613.501,4,0
2378,127,36.45574641,127.283014,225369.9813,428652.9797,3,0
2379,47,36.45537377,127.2832308,225389.4572,428611.6213,4,0
2379,127,36.45573145,127.2830248,225370.9285,428651.3713,3,0
2380,47,36.45535704,127.2832435,225390.5272,428609.8011,4,0
2380,127,36.45571787,127.2830346,225371.8724,428649.7647,3,0
2381,47,36.45534101,127.2832548,225391.661,428607.8746,4,0
2381,127,36.4557029,127.2830454,225372.8153,428648.1588,3,0
2382,47,36.45532161,127.2832686,225392.751,428605.9728,4,0
2382,127,36.45568796,127.2830562,225373.7585,428646.5546,3,0
2383,47,36.45530555,127.2832798,225393.9051,428603.9423,4,0
2383,127,36.45567443,127.283066,225374.7015,428644.9519,3,0
2384,47,36.45528604,127.2832933,225394.9666,428602.0451,4,0
2384,127,36.4556595,127.2830768,225375.614,428643.3973,3,0
2385,47,36.45527025,127.2833039,225396.0821,428600.0373,4,0
2385,127,36.45564586,127.2830866,225376.5553,428641.7889,3,0
2386,47,36.45525119,127.283317,225397.12,428598.1694,4,0
2386,127,36.45563087,127.2830973,225377.4645,428640.2272,3,0
2387,47,36.45523547,127.2833278,225398.1526,428596.2753,4,0
2387,127,36.45561721,127.2831071,225378.3712,428638.6657,3,0
2388,47,36.45521897,127.2833383,225399.1377,428594.4212,4,0
2388,127,36.45560357,127.2831168,225379.2476,428637.1542,3,0
2389,47,36.45520099,127.2833498,225400.1438,428592.5147,4,0
2389,127,36.45558994,127.2831265,225380.1528,428635.5939,3,0
2390,47,36.45518385,127.2833614,225401.138,428590.6035,4,0
2390,127,36.45557496,127.2831372,225381.0554,428634.0332,3,0
2391,47,36.45516723,127.2833715,225402.1699,428588.6245,4,0
2391,127,36.4555613,127.2831468,225381.984,428632.4199,3,0
2392,47,36.45514742,127.2833842,225403.1974,428586.6169,4,0
2392,127,36.45554625,127.2831574,225382.9123,428630.8027,3,0
2393,47,36.45512951,127.2833956,225404.3038,428584.4858,4,0
2393,127,36.45553116,127.2831681,225383.8725,428629.1295,3,0
2394,47,36.45510954,127.2834083,225405.313,428582.4831,4,0
2394,127,36.45551599,127.2831788,225384.8024,428627.5032,3,0
2395,47,36.4550932,127.2834178,225406.361,428580.4325,4,0
2395,127,36.45550221,127.2831884,225385.7261,428625.8767,3,0
2396,47,36.45507399,127.2834305,225407.3651,428578.5064,4,0
2396,127,36.45548712,127.2831989,225386.6397,428624.2535,3,0
2397,47,36.4550574,127.2834418,225408.4835,428576.4593,4,0
2397,127,36.45547204,127.2832092,225387.5778,428622.5803,3,0
2398,47,36.45503778,127.2834551,225409.5437,428574.5379,4,0
2398,127,36.4554569,127.2832196,225388.4883,428620.9556,3,0
2399,47,36.45502198,127.2834658,225410.6162,428572.6158,4,0
2399,127,36.45544312,127.2832292,225389.406,428619.3259,3,0
2400,47,36.45500536,127.2834775,225411.6905,428570.6952,4,0
2400,127,36.45542791,127.2832398,225390.3233,428617.6947,3,0
2401,47,36.45498579,127.2834909,225412.7693,428568.7776,4,0
2401,127,36.45541273,127.2832502,225391.2384,428616.0617,3,0
2402,47,36.45497006,127.2835018,225413.8542,428566.7656,4,0
2402,127,36.4553989,127.2832596,225392.12,428614.4779,3,0
2403,47,36.4549509,127.2835136,225414.8889,428564.7712,4,0
2403,127,36.45538502,127.2832691,225393.0024,428612.8914,3,0
2404,47,36.4549318,127.2835254,225415.9458,428562.6238,4,0
2404,127,36.45536977,127.2832795,225393.8837,428611.3046,3,0
2405,47,36.45491194,127.283537,225416.9799,428560.5208,4,0
2405,127,36.45535593,127.283289,225394.7885,428609.6692,3,0
2406,47,36.45489397,127.2835481,225417.9658,428558.5085,4,0
2406,127,36.45534074,127.2832992,225395.6601,428608.0856,3,0
2407,47,36.45487733,127.2835582,225418.9311,428556.5285,4,0
2407,127,36.45532689,127.2833086,225396.5306,428606.4972,3,0
2408,47,36.45485834,127.2835691,225419.9083,428554.5318,4,0
2408,127,36.45531292,127.2833179,225397.398,428604.9083,3,0
2409,47,36.45483992,127.2835806,225420.8853,428552.5353,4,0
2409,127,36.45529771,127.2833281,225398.2624,428603.3182,3,0
2410,47,36.45482329,127.2835907,225421.9167,428550.5041,4,0
2410,127,36.45528383,127.2833373,225399.1509,428601.6762,3,0
2411,47,36.45480335,127.2836035,225422.9095,428548.5162,4,0
2411,127,36.45526846,127.2833475,225400.0412,428600.0274,3,0
2412,47,36.45478611,127.2836137,225423.9581,428546.4609,4,0
2412,127,36.45525306,127.2833577,225400.9311,428598.3754,3,0
2413,47,36.45476765,127.2836257,225424.9874,428544.4015,4,0
2413,58,36.45510749,127.2834069,225405.4099,428582.0575,4,0
2413,127,36.4552391,127.2833669,225401.844,428596.6716,3,0
2414,47,36.45474761,127.2836378,225426.0815,428542.2809,4,0
2414,58,36.45508968,127.2834183,225406.4044,428580.2845,4,0
2414,127,36.45522233,127.2833779,225402.724,428595.0207,3,0
2415,47,36.45472871,127.2836501,225427.1482,428540.1966,4,0
2415,58,36.45507422,127.2834298,225407.3994,428578.4683,4,0
2415,127,36.45520836,127.283387,225403.628,428593.3172,3,0
2416,47,36.45471123,127.2836612,225428.2876,428538.072,4,0
2416,58,36.45505832,127.2834401,225408.4313,428576.6402,4,0
2416,127,36.45519297,127.283397,225404.5051,428591.6639,3,0
2417,47,36.4546901,127.2836757,225429.4162,428535.9441,4,0
2417,58,36.45504019,127.2834527,225409.4472,428574.7589,4,0
2417,127,36.45517757,127.2834071,225405.4104,428589.9582,3,0
2418,47,36.45467111,127.2836877,225430.6018,428533.7538,4,0
2418,58,36.45502329,127.2834636,225410.5213,428572.8157,4,0
2418,127,36.45516218,127.2834172,225406.3169,428588.2546,3,0
2419,47,36.45465195,127.2837007,225431.6919,428531.6809,4,0
2419,58,36.45500571,127.2834758,225411.552,428570.9468,4,0
2419,127,36.45514684,127.2834272,225407.2209,428586.5522,3,0
2420,47,36.45463399,127.283712,225432.7333,428529.6967,4,0
2420,58,36.45498959,127.283487,225412.5527,428569.1294,4,0
2420,127,36.45513147,127.2834372,225408.0947,428584.9013,3,0
2421,47,36.4546174,127.2837224,225433.7936,428527.6732,4,0
2421,58,36.45497409,127.283497,225413.5708,428567.2719,4,0
2421,127,36.45511748,127.2834462,225408.9658,428583.2471,3,0
2422,47,36.45459717,127.283736,225434.8473,428525.6693,4,0
2422,58,36.45495543,127.2835097,225414.5508,428565.4408,4,0
2422,127,36.45510205,127.2834562,225409.8355,428581.592,3,0
2423,47,36.45457974,127.2837471,225435.9651,428523.5163,4,0
2423,58,36.45494002,127.2835196,225415.587,428563.551,4,0
2423,127,36.45508666,127.2834661,225410.7311,428579.8862,3,0
2424,47,36.45455913,127.2837597,225436.9915,428521.4583,4,0
2424,58,36.45492293,127.2835315,225416.5569,428561.7457,4,0
2424,127,36.45507129,127.283476,225411.6262,428578.1823,3,0
2425,47,36.45454146,127.2837702,225438.0574,428519.2805,4,0
2425,58,36.45490655,127.283542,225417.5757,428559.8493,4,0
2425,127,36.45505592,127.283486,225412.5219,428576.4794,3,0
2426,47,36.45452079,127.2837826,225439.0879,428517.2022,4,0
2426,58,36.45488868,127.2835536,225418.5554,428557.9796,4,0
2426,127,36.45504055,127.2834959,225413.4178,428574.7766,3,0
2427,47,36.45450287,127.283794,225440.1846,428514.9958,4,0
2427,58,36.45487231,127.2835641,225419.5933,428555.954,4,0
2427,127,36.45502518,127.2835059,225414.313,428573.0752,3,0
2428,47,36.45448175,127.2838067,225441.2702,428512.8393,4,0
2428,58,36.45485172,127.2835766,225420.6346,428553.9151,4,0
2428,127,36.45500985,127.2835158,225415.2327,428571.3242,3,0
2429,2,36.45489895,127.2836283,225425.2636,428559.0422,2,0
2429,47,36.45446242,127.2838188,225442.3189,428510.6373,4,0
2429,58,36.45483349,127.2835882,225421.6823,428551.9004,4,0
2429,127,36.45499314,127.2835265,225416.1243,428569.6255,3,0
2430,2,36.45487819,127.2836408,225426.4437,428556.769,2,0
2430,47,36.45444326,127.2838289,225443.3158,428508.4866,4,0
2430,58,36.45481777,127.283599,225422.6906,428549.9902,4,0
2430,127,36.45497919,127.2835355,225417.0416,428567.8762,3,0
2431,2,36.45485739,127.283654,225427.6409,428554.4067,2,0
2431,47,36.45442353,127.2838399,225444.3193,428506.2434,4,0
2431,58,36.45480001,127.2836102,225423.6763,428548.0659,4,0
2431,127,36.45496248,127.2835463,225417.9302,428566.1792,3,0
2432,2,36.45483501,127.2836682,225428.8822,428551.9918,2,0
2432,47,36.4544017,127.2838522,225445.3686,428503.9267,4,0
2432,58,36.4547814,127.2836211,225424.6982,428546.0153,4,0
2432,127,36.45494719,127.2835561,225418.8961,428564.33,3,0
2433,2,36.45481282,127.2836821,225430.1765,428549.467,2,0
2433,47,36.45438056,127.2838639,225446.4328,428501.5276,4,0
2433,58,36.45476225,127.283633,225425.7448,428543.9109,4,0
2433,127,36.45492912,127.2835677,225419.8587,428562.4825,3,0
2434,2,36.45478906,127.2836971,225431.4468,428546.9327,2,0
2434,47,36.4543586,127.2838754,225447.4648,428499.1383,4,0
2434,58,36.45474304,127.283645,225426.7961,428541.8352,4,0
2434,127,36.45491246,127.2835783,225420.8173,428560.6358,3,0
2435,2,36.45476642,127.2837105,225432.687,428544.4505,2,0
2435,47,36.45433703,127.2838866,225448.4688,428496.8021,4,0
2435,58,36.4547252,127.2836561,225427.8279,428539.7933,4,0
2435,127,36.45489719,127.283588,225421.7467,428558.8413,3,0
2436,2,36.45474564,127.2837234,225433.8679,428542.0289,2,0
2436,47,36.45431732,127.2838973,225449.4628,428494.4817,4,0
2436,58,36.45470698,127.2836674,225428.8113,428537.7939,4,0
2436,127,36.45488053,127.2835986,225422.646,428557.099,3,0
2437,2,36.45472352,127.2837365,225435.0214,428539.6957,2,0
2437,47,36.45429579,127.2839084,225450.455,428492.2402,4,0
2437,58,36.45468891,127.2836777,225429.8073,428535.7165,4,0
2437,127,36.45486529,127.2836082,225423.5687,428555.3074,3,0
2438,2,36.45470327,127.2837489,225436.2256,428537.2514,2,0
2438,47,36.45427636,127.2839196,225451.5051,428489.9153,4,0
2438,58,36.45466897,127.2836892,225430.8262,428533.5842,4,0
2438,127,36.45484868,127.2836187,225424.4872,428553.5169,3,0
2439,2,36.45467949,127.2837636,225437.4124,428534.8771,2,0
2439,47,36.4542544,127.2839323,225452.5542,428487.6694,4,0
2439,58,36.45464926,127.2837013,225431.8566,428531.4669,4,0
2439,127,36.45483205,127.2836292,225425.429,428551.6769,3,0
2440,2,36.45465926,127.283776,225438.6073,428532.4337,2,0
2440,58,36.4546316,127.2837121,225432.8482,428529.4202,4,0
2440,127,36.45481547,127.2836396,225426.3413,428549.8888,3,0
2441,2,36.45463714,127.2837887,225439.7905,428530.0052,2,0
2441,58,36.45461356,127.2837222,225433.8196,428527.4071,4,0
2441,127,36.45480027,127.2836491,225427.2241,428548.1532,3,0
2442,2,36.45461376,127.283803,225440.9491,428527.5669,2,0
2442,58,36.45459477,127.2837336,225434.7674,428525.385,4,0
2442,127,36.45478506,127.2836585,225428.1031,428546.4182,3,0
2443,2,36.45459327,127.2838146,225442.1644,428525.05,2,0
2443,58,36.45457686,127.2837436,225435.7728,428523.2851,4,0
2443,127,36.4547685,127.2836688,225429.004,428544.6338,3,0
2444,2,36.45456903,127.2838292,225443.3146,428522.6494,2,0
2444,58,36.45455672,127.2837557,225436.733,428521.2188,4,0
2444,127,36.45475195,127.283679,225429.928,428542.8003,3,0
2445,2,36.45454879,127.2838413,225444.5326,428520.0984,2,0
2445,58,36.45453883,127.2837656,225437.7525,428519.0684,4,0
2445,127,36.45473542,127.2836893,225430.8484,428540.9672,3,0
2446,2,36.45452423,127.2838552,225445.6701,428517.6934,2,0
2446,58,36.45451865,127.2837775,225438.7297,428516.9905,4,0
2446,127,36.45471887,127.2836994,225431.7662,428539.1328,3,0
2447,2,36.45450394,127.2838671,225446.8431,428515.1607,2,0
2447,58,36.45450047,127.2837882,225439.7434,428514.7853,4,0
2447,127,36.45470229,127.2837096,225432.6552,428537.3481,3,0
2448,2,36.45448025,127.2838804,225448.022,428512.6542,2,0
2448,58,36.45447914,127.2837993,225440.7456,428512.5968,4,0
2448,127,36.4546871,127.2837188,225433.5418,428535.5615,3,0
2449,2,36.4544564,127.2838944,225449.175,428510.1978,2,0
2449,58,36.45445942,127.2838109,225441.7319,428510.4394,4,0
2449,127,36.4546705,127.2837289,225434.4011,428533.824,3,0
2450,2,36.45443746,127.2839055,225450.3319,428507.7241,2,0
2450,58,36.45444208,127.2838211,225442.7692,428508.2646,4,0
2450,127,36.45465525,127.2837382,225435.284,428532.0322,3,0
2451,2,36.4544133,127.2839189,225451.4257,428505.3753,2,0
2451,58,36.45442028,127.2838339,225443.7353,428506.2329,4,0
2451,127,36.45463858,127.2837482,225436.1398,428530.2896,3,0
2452,2,36.45439283,127.2839309,225452.599,428502.8569,2,0
2452,58,36.45440443,127.2838431,225444.6355,428504.4244,4,0
2452,127,36.45462332,127.2837574,225436.9935,428528.5463,3,0
2453,2,36.45436931,127.2839446,225453.7161,428500.4971,2,0
2453,58,36.45439312,127.283851,225445.4174,428502.9982,4,0
2453,127,36.45460805,127.2837666,225437.8446,428526.8016,3,0
2454,2,36.45434944,127.2839561,225454.8863,428498.0237,2,0
2454,58,36.45438165,127.2838598,225446.272,428501.4213,4,0
2454,127,36.45459135,127.2837765,225438.6943,428525.0558,3,0
2455,2,36.45432589,127.2839699,225455.9811,428495.6975,2,0
2455,58,36.45436173,127.2838715,225447.18,428499.637,4,0
2455,127,36.45457605,127.2837857,225439.5433,428523.3082,3,0
2456,2,36.45430636,127.2839811,225457.1402,428493.2338,2,0
2456,58,36.45434481,127.2838812,225448.1605,428497.5107,4,0
2456,127,36.45456074,127.2837948,225440.3668,428521.6111,3,0
2457,2,36.45428277,127.2839948,225458.2058,428490.9564,2,0
2457,58,36.4543241,127.2838925,225449.1103,428495.3462,4,0
2457,127,36.45454541,127.2838039,225441.1881,428519.9128,3,0
2458,2,36.45426426,127.2840054,225459.3049,428488.5579,2,0
2458,58,36.45430315,127.2839031,225450.1488,428492.9942,4,0
2458,127,36.45453008,127.283813,225442.0065,428518.2144,3,0
2459,2,36.45424145,127.2840177,225460.361,428486.2382,2,0
2459,58,36.45428116,127.2839158,225451.1988,428490.6088,4,0
2459,127,36.45451475,127.283822,225442.8472,428516.4644,3,0
2460,2,36.45421999,127.2840299,225461.505,428483.7302,2,0
2460,58,36.45425954,127.2839275,225452.3551,428488.0441,4,0
2460,127,36.45449803,127.2838319,225443.6863,428514.7142,3,0
2461,2,36.45419639,127.2840435,225462.6011,428481.3605,2,0
2461,58,36.45423375,127.2839416,225453.4614,428485.4784,4,0
2461,127,36.4544827,127.2838409,225444.5251,428512.9633,3,0
2462,2,36.45417731,127.2840542,225463.7229,428478.9265,2,0
2462,58,36.45421173,127.2839527,225454.6552,428482.6706,4,0
2462,127,36.45446735,127.2838499,225445.3375,428511.262,3,0
2463,2,36.45415412,127.2840673,225464.7693,428476.6419,2,0
2463,58,36.45418357,127.2839672,225455.8609,428479.7307,4,0
2463,127,36.45445197,127.2838589,225446.1477,428509.5602,3,0
2464,2,36.45413456,127.2840783,225465.8677,428474.1969,2,0
2464,58,36.4541542,127.2839818,225457.12,428476.7693,4,0
2464,127,36.45443662,127.2838678,225446.9558,428507.8566,3,0
2465,2,36.45411115,127.2840908,225466.8949,428471.9011,2,0
2465,58,36.45413161,127.2839946,225458.2622,428474.0504,4,0
2465,127,36.45442123,127.2838768,225447.7632,428506.1509,3,0
2466,2,36.45409199,127.2841015,225467.9705,428469.5044,2,0
2466,58,36.45411,127.2840053,225459.3544,428471.4833,4,0
2466,127,36.45440579,127.2838857,225448.5465,428504.494,3,0
2467,2,36.4540697,127.2841142,225469.0099,428467.2289,2,0
2467,58,36.45408474,127.2840182,225460.357,428469.1505,4,0
2467,127,36.45439177,127.2838939,225449.3292,428502.8369,3,0
2468,2,36.45404957,127.2841254,225470.0801,428464.8307,2,0
2468,58,36.45406848,127.284028,225461.4189,428466.7319,4,0
2468,127,36.45437637,127.2839028,225450.1102,428501.1801,3,0
2469,2,36.4540271,127.2841372,225471.1324,428462.4985,2,0
2469,58,36.45404455,127.2840407,225462.3588,428464.6996,4,0
2469,127,36.45436094,127.2839117,225450.9136,428499.4703,3,0
2470,2,36.45400659,127.2841492,225472.224,428460.0204,2,0
2470,58,36.45402973,127.2840495,225463.4967,428462.1361,4,0
2470,127,36.45434548,127.2839206,225451.7162,428497.757,3,0
2471,2,36.45398251,127.2841618,225473.282,428457.6583,2,0
2471,127,36.45432999,127.2839295,225452.4931,428496.0941,3,0
2472,2,36.45396317,127.2841724,225474.3098,428455.3058,2,0
2472,127,36.45431592,127.2839376,225453.2679,428494.4309,3,0
2473,2,36.45394293,127.2841834,225475.3382,428452.9969,2,0
2473,127,36.45430046,127.2839464,225454.0161,428492.8215,3,0
2474,2,36.45392003,127.284196,225476.3337,428450.7492,2,0
2474,127,36.45428642,127.2839544,225454.7865,428491.1611,3,0
2475,2,36.45390235,127.2842056,225477.3625,428448.4253,2,0
2475,127,36.45427097,127.2839632,225455.5546,428489.4997,3,0
2476,2,36.45388004,127.2842177,225478.2559,428446.3366,2,0
2476,127,36.45425548,127.2839719,225456.3213,428487.837,3,0
2477,2,36.45386351,127.2842258,225479.2062,428444.1127,2,0
2477,127,36.45424141,127.2839799,225457.0871,428486.173,3,0
2478,2,36.45384216,127.2842372,225480.071,428442.0564,2,0
2478,127,36.45422593,127.2839886,225457.8511,428484.5091,3,0
2479,0,36.45409025,127.2840242,225461.0107,428469.5264,4,0
2479,2,36.45382439,127.2842465,225480.9474,428439.9593,2,0
2479,127,36.45421043,127.2839973,225458.6136,428482.8442,3,0
2480,0,36.45407967,127.2840314,225461.7549,428468.1563,4,0
2480,2,36.45380675,127.2842549,225481.807,428437.8779,2,0
2480,127,36.45419634,127.2840052,225459.3738,428481.1789,3,0
2481,0,36.45406564,127.2840406,225462.4906,428466.7997,4,0
2481,2,36.45378583,127.2842658,225482.6805,428435.7515,2,0
2481,127,36.45418085,127.2840139,225460.1082,428479.5652,3,0
2482,0,36.45405351,127.2840486,225463.3211,428465.125,4,0
2482,2,36.45376685,127.2842756,225483.6133,428433.474,2,0
2482,127,36.45416675,127.2840217,225460.8639,428477.8974,3,0
2483,0,36.45403433,127.2840591,225464.1087,428463.491,4,0
2483,2,36.45374512,127.284286,225484.4539,428431.3986,2,0
2483,127,36.45415119,127.2840304,225461.5948,428476.2789,3,0
2484,0,36.4540214,127.2840668,225464.9406,428461.6524,4,0
2484,2,36.45372967,127.2842938,225485.2708,428429.3167,2,0
2484,127,36.45413703,127.2840382,225462.3481,428474.6061,3,0
2485,0,36.45400375,127.2840763,225465.7193,428459.9275,4,0
2485,2,36.4537105,127.2843027,225486.0296,428427.4155,2,0
2485,127,36.45412146,127.2840468,225463.0989,428472.933,3,0
2486,0,36.45398764,127.2840849,225466.5623,428458.0534,4,0
2486,2,36.45369366,127.2843112,225486.8786,428425.3086,2,0
2486,127,36.4541059,127.2840553,225463.8711,428471.2058,3,0
2487,0,36.45397068,127.2840948,225467.4067,428456.1725,4,0
2487,2,36.45367265,127.284322,225487.6894,428423.2921,2,0
2487,127,36.45409028,127.2840639,225464.6186,428469.5288,3,0
2488,0,36.45395284,127.2841044,225468.2654,428454.2495,4,0
2488,2,36.45365593,127.2843297,225488.5376,428421.175,2,0
2488,127,36.45407607,127.2840716,225465.3645,428467.8482,3,0
2489,0,36.45393559,127.2841135,225469.1395,428452.2804,4,0
2489,2,36.45363637,127.2843394,225489.3017,428419.1725,2,0
2489,127,36.4540604,127.2840801,225466.086,428466.2175,3,0
2490,0,36.45391739,127.2841239,225470.0059,428450.3118,4,0
2490,2,36.45361845,127.2843474,225490.0716,428417.1759,2,0
2490,127,36.45404613,127.2840879,225466.8283,428464.531,3,0
2491,0,36.45389956,127.2841332,225470.8897,428448.2977,4,0
2491,2,36.45360189,127.2843553,225490.88,428415.0982,2,0
2491,127,36.45403041,127.2840963,225467.5448,428462.8942,3,0
2492,0,36.45388108,127.2841429,225471.7356,428446.3643,4,0
2492,2,36.45358014,127.2843663,225491.7841,428412.8654,2,0
2492,127,36.45401609,127.2841039,225468.2801,428461.2044,3,0
2493,0,36.45386506,127.284152,225472.5929,428444.4586,4,0
2493,2,36.45355803,127.2843775,225492.7526,428410.5026,2,0
2493,127,36.45400039,127.2841123,225468.9892,428459.5719,3,0
2494,0,36.45384798,127.2841617,225473.465,428442.5195,4,0
2494,2,36.45353795,127.2843875,225493.6429,428408.2709,2,0
2494,127,36.45398623,127.2841199,225469.6965,428457.9444,3,0
2495,0,36.4538286,127.284172,225474.3224,428440.6174,4,0
2495,2,36.45351975,127.284396,225494.4269,428406.2863,2,0
2495,127,36.45397204,127.2841275,225470.3807,428456.3731,3,0
2496,0,36.45381358,127.2841806,225475.1741,428438.6665,4,0
2496,2,36.45350432,127.2844036,225495.1558,428404.4133,2,0
2496,127,36.45395786,127.2841351,225471.0636,428454.8003,3,0
2497,0,36.45379519,127.2841901,225476.0478,428436.7517,4,0
2497,2,36.45348726,127.2844118,225495.9479,428402.4118,2,0
2497,127,36.45394365,127.2841426,225471.767,428453.1716,3,0
2498,0,36.45377678,127.284201,225476.9644,428434.6697,4,0
2498,2,36.45346558,127.2844223,225496.7503,428400.3649,2,0
2498,127,36.45392795,127.2841508,225472.4682,428451.5377,3,0
2499,0,36.45375723,127.2842111,225477.9267,428432.6317,4,0
2499,2,36.45344893,127.2844303,225497.5874,428398.1762,2,0
2499,127,36.45391363,127.2841584,225473.1915,428449.8471,3,0
2500,0,36.45374003,127.2842221,225478.8196,428430.6484,4,0
2500,2,36.45342803,127.2844396,225498.3723,428396.1184,2,0
2500,127,36.45389789,127.2841666,225473.8909,428448.2086,3,0
2501,0,36.45372311,127.2842308,225479.699,428428.6914,4,0
2501,2,36.4534099,127.2844484,225499.2195,428393.9159,2,0
2501,127,36.4538836,127.2841741,225474.6093,428446.5198,3,0
2502,0,36.45370427,127.2842404,225480.5749,428426.6839,4,0
2502,2,36.45338933,127.2844585,225500.0786,428391.738,2,0
2502,127,36.45386791,127.2841822,225475.302,428444.8846,3,0
2503,0,36.45368571,127.2842513,225481.4636,428424.6371,4,0
2503,2,36.4533691,127.2844682,225500.9324,428389.5583,2,0
2503,127,36.45385363,127.2841896,225475.9928,428443.2492,3,0
2504,0,36.45366772,127.2842603,225482.4521,428422.4486,4,0
2504,2,36.45335092,127.2844768,225501.7808,428387.4181,2,0
2504,127,36.45383933,127.284197,225476.6838,428441.6106,3,0
2505,0,36.45364505,127.2842733,225483.4483,428420.1242,4,0
2505,2,36.45333141,127.2844867,225502.5843,428385.3685,2,0
2505,127,36.45382356,127.2842052,225477.375,428439.9686,3,0
2506,0,36.45362281,127.2842845,225484.4754,428417.7194,4,0
2506,2,36.45331363,127.2844949,225503.3486,428383.4127,2,0
2506,127,36.45380918,127.2842126,225478.0651,428438.3232,3,0
2507,0,36.45360265,127.2842946,225485.2895,428415.8737,4,0
2507,2,36.45329799,127.2845023,225504.1004,428381.4459,2,0
2507,127,36.4537948,127.28422,225478.73,428436.729,3,0
2508,0,36.4535951,127.2843004,225486.0243,428414.2659,4,0
2508,2,36.45327819,127.2845117,225504.8451,428379.4994,2,0
2508,127,36.45378041,127.2842273,225479.3919,428435.1339,3,0
2509,0,36.45357929,127.2843089,225486.7797,428412.7112,4,0
2509,2,36.45326096,127.2845197,225505.6837,428377.3207,2,0
2509,127,36.45376601,127.2842346,225480.0526,428433.5378,3,0
2510,0,36.45356057,127.2843197,225487.6318,428410.8114,4,0
2510,2,36.45323903,127.2845302,225506.4954,428375.1969,2,0
2510,127,36.45375159,127.2842419,225480.7128,428431.9398,3,0
2511,0,36.45354368,127.2843287,225488.4714,428408.8811,4,0
2511,2,36.45322072,127.2845387,225507.2963,428373.0885,2,0
2511,127,36.45373716,127.2842492,225481.373,428430.3392,3,0
2512,0,36.45352706,127.2843368,225489.2769,428407.0246,4,0
2512,2,36.4532039,127.2845464,225508.0798,428371.0607,2,0
2512,127,36.45372268,127.2842565,225482.0329,428428.7362,3,0
2513,0,36.45351033,127.2843465,225490.116,428405.0734,4,0
2513,2,36.45318416,127.2845562,225508.8611,428369.0134,2,0
2513,127,36.4537082,127.2842638,225482.7136,428427.0783,3,0
2514,0,36.45349088,127.2843566,225490.9804,428403.1098,4,0
2514,2,36.45316532,127.2845647,225509.6337,428366.9852,2,0
2514,127,36.45369228,127.2842718,225483.3921,428425.4193,3,0
2515,0,36.45347392,127.2843656,225491.9103,428400.9242,4,0
2515,2,36.45314901,127.2845721,225510.4188,428364.8711,2,0
2515,127,36.45367778,127.2842791,225484.0683,428423.7585,3,0
2516,0,36.45345119,127.2843774,225492.7104,428399.06,4,0
2516,2,36.45312696,127.2845823,225511.1823,428362.831,2,0
2516,127,36.45366325,127.2842863,225484.7214,428422.148,3,0
