﻿level6 LINK ID,연월,평일 / 주말,주요시간대,도로등급,시도명,시군구명,읍면동명,15% 주행속도 (km/h),25% 주행속도 (km/h),30% 주행속도 (km/h),50% 주행속도 (km/h),75% 주행속도 (km/h),85% 주행속도 (km/h),평균속도 (km/h),속도 표준편차 (km/h),최대속도 (km/h)
57170256201,202110,평일,7,특별광역시도,서울특별시,강남구,논현2동,10,18,22,32,51,56,34.26,18.93,76
57170256201,202110,평일,8,특별광역시도,서울특별시,강남구,논현2동,8,9,10,15,31,46,22.14,16.79,68
57170256202,202110,평일,7,특별광역시도,서울특별시,강남구,논현2동,41,43,43,47,50,53,46.01,9.28,68
57170256202,202110,평일,8,특별광역시도,서울특별시,강남구,논현2동,39,42,43,47,51,53,46.18,7.68,72
57170256901,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,41,44,45,50,55,59,49.97,8.91,86
57170256901,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,40,43,44,48,52,56,47.4,8.29,73
57170256902,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,36,38,39,44,49,53,43.49,8.57,63
57170256902,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,30,34,36,41,46,50,39.15,11.06,62
57170257501,202110,평일,7,특별광역시도,서울특별시,강남구,논현2동,27,29,30,35,42,47,35.84,9.85,65
57170257501,202110,평일,8,특별광역시도,서울특별시,강남구,논현2동,26,31,33,37,42,46,36.49,10.4,79
57170257502,202110,평일,7,특별광역시도,서울특별시,강남구,논현2동,2,2,2,3,25,32,12.97,17.52,77
57170257502,202110,평일,8,특별광역시도,서울특별시,강남구,논현2동,2,3,3,22,33,38,20.36,16.46,64
57170258301,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,14,15,18,31,44,50,31.68,16.37,78
57170258301,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,13,14,15,23,37,44,26.52,14.5,66
57170258302,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,7,8,8,33,45,48,27.76,20.01,99
57170258302,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,7,8,8,19,39,44,24.58,20.13,159
57170258801,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,5,5,5,16,23,26,16.31,11.08,43
57170258801,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,5,7,7,20,30,37,20.69,14.34,57
57170258901,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,40,42,43,48,54,56,47.28,10.65,75
57170258901,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,41,43,44,49,54,56,47.89,11.18,82
57170258902,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,35,38,40,46,52,55,44.59,10.62,70
57170258902,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,36,40,42,46,53,56,46.05,9.98,83
57170259901,202110,평일,7,특별광역시도,서울특별시,강남구,논현2동,11,44,46,53,56,57,44.7,18.65,75
57170259901,202110,평일,8,특별광역시도,서울특별시,강남구,논현2동,4,30,33,42,53,55,37.3,18.65,66
57170264201,202110,평일,7,특별광역시도,서울특별시,강남구,신사동,26,33,35,41,47,49,37.91,11.65,54
57170264201,202110,평일,8,특별광역시도,서울특별시,강남구,신사동,16,19,19,31,39,43,30.64,14.81,76
57170265701,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,28,29,34,37,46,50,38.17,9.48,56
57170265701,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,32,33,37,42,48,51,40.4,8.66,53
57170267701,202110,평일,7,특별광역시도,서울특별시,강남구,신사동,28,29,31,35,40,43,35.64,9.86,94
57170267701,202110,평일,8,특별광역시도,서울특별시,강남구,신사동,27,29,30,32,38,40,33.45,7.98,63
57170268801,202110,평일,7,특별광역시도,서울특별시,강남구,대치2동,15,15,15,15,17,17,16,1,17
57170268801,202110,평일,8,특별광역시도,서울특별시,강남구,대치2동,7,7,14,14,24,61,26.5,20.81,61
57170268802,202110,평일,8,특별광역시도,서울특별시,강남구,대치2동,6,6,6,18,20,20,14.67,6.18,20
57170271101,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,23,25,26,30,47,52,36.27,14.22,74
57170271101,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,24,27,30,47,52,54,41.41,13.8,66
57170271102,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,24,34,45,55,60,65,49.37,16.05,72
57170271102,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,31,41,42,48,55,58,46.25,12.27,71
57170271601,202110,평일,7,특별광역시도,서울특별시,강남구,논현2동,35,41,43,50,58,60,48.87,12,81
57170271601,202110,평일,8,특별광역시도,서울특별시,강남구,논현2동,36,44,46,51,58,62,50.45,12.78,89
57170271602,202110,평일,7,특별광역시도,서울특별시,강남구,논현2동,6,9,12,39,50,57,33.37,21.59,83
57170271602,202110,평일,8,특별광역시도,서울특별시,강남구,논현2동,14,36,43,49,55,59,43.53,18.82,81
57170272901,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,30,32,34,38,43,45,37.26,9.67,64
57170272901,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,30,32,34,36,40,43,36.03,7.91,67
57170272902,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,3,4,5,9,30,39,17.22,16.16,58
57170272902,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,3,4,5,13,30,47,20.53,19.66,81
57170273701,202110,평일,7,특별광역시도,서울특별시,강남구,논현1동,32,34,35,39,42,45,37.71,7.34,58
57170273701,202110,평일,8,특별광역시도,서울특별시,강남구,논현1동,29,32,33,37,42,44,36.13,7.93,58
57170273702,202110,평일,7,특별광역시도,서울특별시,강남구,논현1동,20,30,34,40,47,51,38.22,13.76,83
57170273702,202110,평일,8,특별광역시도,서울특별시,강남구,논현1동,17,28,32,41,49,52,37.63,14.76,67
57170274701,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,12,12,12,12,45,45,23,15.56,45
57170286001,202110,평일,7,특별광역시도,서울특별시,강남구,삼성1동,33,33,34,37,41,43,37.71,6.17,56
57170286001,202110,평일,8,특별광역시도,서울특별시,강남구,삼성1동,34,37,37,43,51,55,43.31,10.07,69
57170288001,202110,평일,7,연결로,서울특별시,강남구,삼성1동,34,40,43,48,52,56,45.99,10.12,64
57170288001,202110,평일,8,연결로,서울특별시,강남구,삼성1동,16,18,19,26,35,43,27.95,12.17,63
57170288301,202110,평일,7,특별광역시도,서울특별시,강남구,삼성1동,24,25,26,28,32,34,28.71,5.23,42
57170288301,202110,평일,8,특별광역시도,서울특별시,강남구,삼성1동,12,21,23,27,31,33,24.97,9.27,44
57170290301,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,11,11,11,11,25,25,18,7,25
57170290301,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,4,7,7,19,21,78,25,24.64,78
57170290302,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,22,22,22,23,131,131,58.67,51.15,131
57170290302,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,14,14,14,21,92,92,42.33,35.24,92
57170293201,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,10,10,21,21,24,27,20.5,6.42,27
57170293201,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,10,10,10,16,19,19,15,3.74,19
57170293202,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,8,8,8,8,16,17,12.25,4.26,17
57170293202,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,11,11,14,18,27,27,18.43,7.31,30
57170294401,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,12,16,16,17,21,22,17.6,3.61,22
57170294401,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,14,16,16,18,20,23,18.2,3.12,23
57170294402,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,11,11,11,15,20,20,15.33,3.68,20
57170294402,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,2,2,2,14,16,16,10.67,6.18,16
57170298501,202110,평일,7,특별광역시도,서울특별시,강남구,삼성1동,7,7,16,16,24,30,19.25,8.64,30
57170298701,202110,평일,7,특별광역시도,서울특별시,강남구,삼성1동,27,29,30,36,49,52,38.39,12,68
57170298701,202110,평일,8,특별광역시도,서울특별시,강남구,삼성1동,28,30,30,36,42,47,36.28,9.68,70
57170300801,202110,평일,7,특별광역시도,서울특별시,강남구,삼성1동,3,3,3,28,37,39,23.01,16.54,61
57170300801,202110,평일,8,특별광역시도,서울특별시,강남구,삼성1동,3,3,9,28,38,42,24.16,16.22,55
57170300802,202110,평일,7,특별광역시도,서울특별시,강남구,삼성1동,34,36,36,41,47,52,42.01,9.74,70
57170300802,202110,평일,8,특별광역시도,서울특별시,강남구,삼성1동,32,35,36,40,44,47,40.13,7.54,67
57170309801,202110,평일,7,특별광역시도,서울특별시,강남구,신사동,32,39,39,41,47,52,42.7,8.05,59
57170309801,202110,평일,8,특별광역시도,서울특별시,강남구,신사동,26,29,30,32,36,39,32.94,6.68,52
57170309901,202110,평일,7,특별광역시도,서울특별시,강남구,신사동,26,29,29,33,38,38,33.13,6.42,51
57170309901,202110,평일,8,특별광역시도,서울특별시,강남구,신사동,26,29,29,33,38,38,33.1,7.01,50
57170310001,202110,평일,7,특별광역시도,서울특별시,강남구,신사동,25,25,28,32,32,38,30.55,6.14,57
57170310001,202110,평일,8,특별광역시도,서울특별시,강남구,신사동,22,25,25,28,32,38,28.75,6.78,50
57170312901,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,13,17,17,18,22,30,20,5.26,30
57170312901,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,15,15,15,23,25,25,21,4.32,25
57170318001,202110,평일,7,일반국도,서울특별시,강남구,청담동,35,42,44,50,57,61,48.78,13.53,91
57170318001,202110,평일,8,일반국도,서울특별시,강남구,청담동,24,32,34,44,53,58,42.79,15.01,86
57170318002,202110,평일,7,일반국도,서울특별시,강남구,청담동,49,52,54,57,63,67,57.65,8.75,89
57170318002,202110,평일,8,일반국도,서울특별시,강남구,청담동,47,50,51,54,60,64,54.87,8.69,79
57170335901,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,12,16,18,19,23,25,18.5,6.84,29
57170335901,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,4,9,9,16,29,35,18.54,12.04,43
57170335902,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,8,10,10,10,14,17,11.72,3.74,19
57170335902,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,7,7,10,11,14,24,14.63,10.75,51
57170336201,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,10,11,15,26,38,43,26.69,13.9,54
57170336201,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,11,13,17,32,38,43,29.08,15.54,95
57170336202,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,26,28,29,33,40,46,34.12,9.65,54
57170336202,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,15,23,25,35,41,48,33.29,13.16,56
57170337301,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,30,32,33,38,44,45,37.23,8.94,58
57170337301,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,30,32,33,36,41,43,36.64,7.27,66
57170337302,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,4,5,6,9,29,38,17.92,15.91,58
57170337302,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,3,4,5,14,29,47,20.68,19.71,82
57170337501,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,3,16,16,21,24,26,18,8.22,26
57170337501,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,14,17,17,18,22,23,18.8,3.31,23
57170337502,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,10,10,10,16,30,30,18.67,8.38,30
57170337502,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,7,11,11,17,21,24,16.17,5.73,24
57170339601,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,34,39,39,42,47,49,41.76,8.84,78
57170339601,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,24,34,37,42,46,49,38.61,12.22,62
57170339602,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,13,17,21,31,43,50,31.17,15.4,75
57170339602,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,9,13,15,25,41,46,27.99,16.94,83
57170340001,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,15,15,15,19,22,22,18.67,2.87,22
57170340001,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,2,8,17,23,27,29,19.09,10.24,33
57170342601,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,15,16,16,19,33,43,24.61,13.02,57
57170342601,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,15,19,21,40,50,56,36.35,18.66,80
57170342602,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,17,24,25,28,46,50,33.03,13.56,58
57170342602,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,13,16,16,27,45,49,29.81,15.33,61
57170344501,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,8,13,14,21,35,43,25.3,15.64,73
57170344501,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,7,9,11,17,37,47,23.86,17.12,75
57170344502,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,37,41,41,43,50,51,43.47,9.34,64
57170344502,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,36,39,40,44,50,51,43.35,9.96,70
57170345001,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,9,9,10,21,30,40,22.46,12.55,51
57170345001,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,8,8,10,15,22,30,17.8,11.03,55
57170345002,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,16,21,22,28,35,37,27.7,9.41,50
57170345002,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,18,20,22,26,34,37,26.85,9.73,49
57170345201,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,4,4,24,24,25,27,19.75,9.74,27
57170345201,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,25,25,26,26,27,28,26.25,2.9,31
57170345202,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,11,14,20,22,25,27,20.25,6.68,28
57170345202,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,5,6,7,15,20,22,14.29,7.73,30
57170345401,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,13,13,15,15,16,22,16.5,3.35,22
57170345401,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,11,13,13,18,23,24,24.67,24.57,92
57170345402,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,2,2,2,9,10,10,7,3.56,10
57170348201,202110,평일,7,도시고속도로,서울특별시,강남구,신사동,38,43,46,64,78,84,61.84,19.95,119
57170348201,202110,평일,8,도시고속도로,서울특별시,강남구,신사동,26,31,34,53,76,81,53.96,23.88,114
57170348501,202110,평일,7,도시고속도로,서울특별시,강남구,압구정동,56,60,61,68,77,83,69.01,12.52,114
57170348501,202110,평일,8,도시고속도로,서울특별시,강남구,압구정동,56,60,61,67,77,81,68.6,11.74,128
57170349701,202110,평일,7,도시고속도로,서울특별시,강남구,신사동,37,41,44,61,77,83,60.17,19.88,115
57170349701,202110,평일,8,도시고속도로,서울특별시,강남구,신사동,24,30,33,56,74,79,52.57,24.04,109
57170352001,202110,평일,7,도시고속도로,서울특별시,강남구,압구정동,56,62,64,71,82,87,70.54,17.38,127
57170352001,202110,평일,8,도시고속도로,서울특별시,강남구,압구정동,53,60,62,70,79,84,67.63,18.02,128
57170353101,202110,평일,7,도시고속도로,서울특별시,강남구,청담동,67,71,72,77,84,88,77.63,10.26,136
57170353101,202110,평일,8,도시고속도로,서울특별시,강남구,청담동,66,69,70,75,81,85,75.39,9.24,134
57170354601,202110,평일,7,도시고속도로,서울특별시,강남구,청담동,32,40,45,60,72,77,56.15,20.46,102
57170354601,202110,평일,8,도시고속도로,서울특별시,강남구,청담동,21,27,30,49,70,74,48.13,24.08,101
57170356201,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,10,10,10,22,30,30,20.67,8.22,30
57170356202,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,20,20,20,20,21,21,20.5,0.5,21
57170356202,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,21,21,21,21,28,28,24.5,3.5,28
57170356401,202110,평일,7,도시고속도로,서울특별시,강남구,삼성1동,68,72,74,79,86,91,79.24,11.3,137
57170356401,202110,평일,8,도시고속도로,서울특별시,강남구,삼성1동,67,70,72,77,83,87,77.26,10.3,134
57170357101,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,23,24,25,27,31,40,32.11,18.05,132
57170357101,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,21,24,26,30,44,47,34.24,16.21,160
57170357102,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,24,37,40,46,50,52,41.48,12.1,60
57170357102,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,19,22,23,34,46,49,35.75,19.37,160
57170358401,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,31,35,37,42,47,51,40.97,9.2,63
57170358401,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,33,37,39,43,48,50,41.79,9.59,65
57170358402,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,4,6,8,41,49,54,32.28,21.92,69
57170358402,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,4,5,6,22,41,48,23.64,19.1,82
57170359101,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,14,14,17,17,19,23,18.25,3.27,23
57170359101,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,15,15,17,17,18,22,18,2.55,22
57170359102,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,4,13,13,17,21,23,15.5,7.37,25
57170359102,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,13,13,14,17,18,20,16.5,3.25,23
57170359301,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,15,20,20,23,26,29,22.7,5.93,32
57170359301,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,10,16,16,19,21,24,18.5,4.5,24
57170359302,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,23,23,23,23,31,31,27,4,31
57170359302,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,20,20,20,28,30,30,26,4.32,30
57170359401,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,12,12,12,12,20,20,16,4,20
57170359401,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,14,14,14,17,21,21,17.33,2.87,21
57170360601,202110,평일,7,특별광역시도,서울특별시,강남구,논현1동,10,10,10,10,14,14,12,2,14
57170360601,202110,평일,8,특별광역시도,서울특별시,강남구,논현1동,5,5,5,5,10,10,7.5,2.5,10
57170361001,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,12,22,26,33,41,45,31.32,14.17,63
57170361001,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,5,9,14,24,36,41,24.79,15.44,74
57170361002,202110,평일,7,특별광역시도,서울특별시,강남구,압구정동,32,39,41,45,52,53,43.57,11.3,65
57170361002,202110,평일,8,특별광역시도,서울특별시,강남구,압구정동,29,36,38,45,50,54,43.09,11.3,73
57170361101,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,22,22,22,26,26,26,24.67,1.89,26
57170361102,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,12,12,12,12,17,17,14.5,2.5,17
57170361102,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,19,19,22,22,26,26,21.43,4.92,27
57170361401,202110,평일,8,특별광역시도,서울특별시,강남구,논현1동,14,14,14,22,23,23,19.67,4.03,23
57170361501,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,15,15,16,17,21,23,18.58,4.39,31
57170361501,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,15,15,16,18,21,23,18.65,3.81,27
57170361502,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,11,11,11,17,19,19,15.67,3.4,19
57170362901,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,28,30,31,33,40,42,34.86,6.35,48
57170362901,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,28,30,30,34,38,40,33.98,5.5,46
57170362902,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,19,19,32,32,33,40,31,7.58,40
57170362902,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,30,31,32,33,42,43,36,5.48,45
57170363201,202110,평일,7,특별광역시도,서울특별시,강남구,논현1동,12,16,17,29,45,52,31.46,16.95,75
57170363201,202110,평일,8,특별광역시도,서울특별시,강남구,논현1동,12,14,16,28,49,52,31.79,17.78,68
57170363202,202110,평일,7,특별광역시도,서울특별시,강남구,논현1동,39,43,44,49,55,59,48.49,9.41,69
57170363202,202110,평일,8,특별광역시도,서울특별시,강남구,논현1동,39,42,43,47,52,55,47.09,8.67,71
57170363401,202110,평일,7,특별광역시도,서울특별시,강남구,논현1동,9,9,19,19,22,24,18.5,5.77,24
57170363401,202110,평일,8,특별광역시도,서울특별시,강남구,논현1동,20,20,20,23,27,27,23.33,2.87,27
57170363402,202110,평일,8,특별광역시도,서울특별시,강남구,논현1동,16,16,17,20,25,29,21.88,6.37,33
57170363501,202110,평일,7,특별광역시도,서울특별시,강남구,논현1동,17,17,17,17,19,19,18,1,19
57170363501,202110,평일,8,특별광역시도,서울특별시,강남구,논현1동,16,16,16,20,20,20,18.67,1.89,20
57170363502,202110,평일,8,특별광역시도,서울특별시,강남구,논현1동,20,20,21,22,24,24,21.57,3.16,25
57170365001,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,21,21,29,30,33,33,27.29,7.38,33
57170365001,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,29,32,32,33,34,39,33.89,6.44,48
57170365002,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,26,29,29,31,34,40,31.59,7.76,48
57170365002,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,26,27,28,31,34,39,31.55,5.94,50
57170365802,202110,평일,7,특별광역시도,서울특별시,강남구,논현1동,15,15,15,15,18,18,16.5,1.5,18
57170366501,202110,평일,7,특별광역시도,서울특별시,강남구,논현1동,37,40,42,48,54,57,47.25,12.64,85
57170366501,202110,평일,8,특별광역시도,서울특별시,강남구,논현1동,31,36,38,43,49,53,41.38,12.79,68
57170366502,202110,평일,7,특별광역시도,서울특별시,강남구,논현1동,14,21,26,42,51,54,37.01,16.67,69
57170366502,202110,평일,8,특별광역시도,서울특별시,강남구,논현1동,14,22,29,42,48,51,36.47,15.81,72
57170373201,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,41,45,47,51,57,61,49.85,13.07,84
57170373201,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,42,45,47,51,58,61,49.32,12.71,75
57170373202,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,13,14,14,18,20,42,21.9,12.9,59
57170373202,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,14,16,19,36,44,46,31.01,14.79,58
57170376101,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,19,19,20,24,25,25,22.88,2.89,27
57170376101,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,3,27,27,27,30,31,23.6,10.42,31
57170379202,202110,평일,7,특별광역시도,서울특별시,강남구,삼성1동,6,6,6,8,33,33,15.67,12.28,33
57170379202,202110,평일,8,특별광역시도,서울특별시,강남구,삼성1동,12,12,12,12,31,31,21.5,9.5,31
57170383001,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,40,43,45,50,56,60,49.13,13.18,77
57170383001,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,43,46,48,52,57,60,50.43,12.63,83
57170383002,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,13,32,38,47,56,61,42.3,18.26,84
57170383002,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,38,43,45,48,55,59,47.2,14.29,123
57170384102,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,17,17,17,17,21,21,19,2,21
57170387601,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,4,5,5,6,11,17,10.17,10.33,62
57170387601,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,3,4,4,5,22,34,13.96,15.57,66
57170387602,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,32,35,36,40,44,46,39.61,9.07,76
57170387602,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,33,35,37,40,46,51,41.57,9.41,71
57170387701,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,20,39,42,47,56,60,44.27,16.88,80
57170387701,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,39,43,45,48,55,59,47.2,13.54,85
57170387702,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,39,43,44,50,55,60,48.96,12.44,84
57170387702,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,43,46,47,52,57,60,50.51,11.37,82
57170388001,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,40,42,43,48,54,56,47.6,11.13,79
57170388001,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,41,44,44,49,54,57,48.06,10.59,72
57170388002,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,27,37,40,45,53,56,43.95,12.56,74
57170388002,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,37,41,42,47,53,56,45.98,11.21,83
57170388101,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,36,40,42,47,54,55,44.88,13.4,73
57170388101,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,37,43,44,50,57,59,47.22,14.23,75
57170388102,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,36,40,41,46,51,54,46.15,11.48,93
57170388102,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,39,43,44,47,52,55,47.02,9.2,78
57170388201,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,38,43,43,48,52,56,46.87,12.8,92
57170388201,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,40,43,43,47,53,56,47.05,11.11,91
57170388202,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,39,42,43,50,54,57,47.35,11.26,73
57170388202,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,33,40,43,50,56,62,47.88,13.04,77
57170388501,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,34,39,40,44,50,53,42.07,11.3,67
57170388501,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,36,41,42,47,52,55,45.24,11.87,79
57170388502,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,14,19,20,25,37,51,29.92,16.62,87
57170388502,202110,평일,8,특별광역시도,서울특별시,강남구,청담동,10,15,19,35,47,52,32.8,17.72,73
57170388701,202110,평일,7,특별광역시도,서울특별시,강남구,역삼1동,9,16,16,21,23,23,17.78,6.94,25
57170388701,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,2,2,2,4,16,26,10,9.55,26
57170388702,202110,평일,8,특별광역시도,서울특별시,강남구,역삼1동,13,15,15,16,22,26,18.17,4.45,26
57170389401,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,39,49,51,53,58,60,49.59,14.49,67
57170389401,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,22,38,40,46,53,55,42.62,14.3,63
57170389402,202110,평일,7,특별광역시도,서울특별시,강남구,삼성2동,33,36,39,45,51,56,43.85,13,74
57170389402,202110,평일,8,특별광역시도,서울특별시,강남구,삼성2동,18,27,31,47,53,58,40.74,16.18,66
57170389501,202110,평일,7,특별광역시도,서울특별시,강남구,청담동,32,37,38,46,51,53,42.52,12.34,62
