Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,LocationLat,LocationLng,AirportCode,County
Storm,Severe,2019-01-17 1:56,2019-01-17 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-17 2:56,2019-01-17 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Storm,Severe,2019-01-17 3:56,2019-01-17 4:38,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-01-17 4:38,2019-01-17 4:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Heavy,2019-01-17 4:56,2019-01-17 5:20,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-17 5:42,2019-01-17 5:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Storm,Severe,2019-01-17 5:56,2019-01-17 6:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-17 15:56,2019-01-17 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-01-17 16:56,2019-01-17 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-20 10:56,2019-01-20 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-20 13:56,2019-01-20 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-20 16:41,2019-01-20 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-20 18:56,2019-01-20 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-20 20:56,2019-01-20 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-21 1:56,2019-01-21 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-21 4:56,2019-01-21 5:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-21 7:56,2019-01-21 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-01-27 13:56,2019-01-27 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-29 11:56,2019-01-29 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-01-30 20:07,2019-01-30 20:31,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-31 3:56,2019-01-31 4:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-31 6:56,2019-01-31 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-01-31 8:56,2019-01-31 9:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-01-31 10:56,2019-01-31 12:12,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-01 20:56,2019-02-01 22:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-02 1:56,2019-02-02 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-02 4:56,2019-02-02 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-02 8:56,2019-02-02 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-03 0:56,2019-02-03 4:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-02-03 4:56,2019-02-03 5:19,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-03 5:19,2019-02-03 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-03 14:56,2019-02-03 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-03 16:56,2019-02-03 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-03 18:46,2019-02-03 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-04 5:56,2019-02-04 9:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-02-04 9:56,2019-02-04 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-04 11:56,2019-02-04 12:52,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-04 13:31,2019-02-04 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-04 16:56,2019-02-04 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-04 21:56,2019-02-04 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-05 3:56,2019-02-05 5:42,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-05 5:56,2019-02-05 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-05 8:56,2019-02-05 9:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-05 11:56,2019-02-05 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-08 16:56,2019-02-08 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-08 20:56,2019-02-08 21:53,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-02-08 21:53,2019-02-08 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-08 23:56,2019-02-09 1:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-09 15:37,2019-02-09 16:07,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-09 19:56,2019-02-09 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-09 23:56,2019-02-10 0:18,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-10 2:56,2019-02-10 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-10 4:56,2019-02-10 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-10 13:56,2019-02-10 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-13 3:56,2019-02-13 4:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-13 5:56,2019-02-13 6:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-02-13 6:56,2019-02-13 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-13 7:56,2019-02-13 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-13 10:56,2019-02-13 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-02-13 12:56,2019-02-13 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-13 13:56,2019-02-13 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-02-13 14:56,2019-02-13 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-13 15:56,2019-02-13 19:21,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-02-13 19:21,2019-02-13 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Heavy,2019-02-13 19:56,2019-02-13 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-13 20:56,2019-02-13 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-13 22:56,2019-02-13 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-14 1:56,2019-02-14 4:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-02-14 4:56,2019-02-14 5:29,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-14 5:29,2019-02-14 6:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-14 7:56,2019-02-14 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Storm,Severe,2019-02-14 10:56,2019-02-14 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-14 12:56,2019-02-14 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-14 16:56,2019-02-14 17:35,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-02-14 17:35,2019-02-14 19:04,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-14 19:04,2019-02-14 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-14 21:56,2019-02-14 22:30,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-15 4:56,2019-02-15 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-15 8:56,2019-02-15 9:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-15 18:56,2019-02-15 20:29,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-15 22:56,2019-02-15 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-16 1:56,2019-02-16 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-02-16 10:56,2019-02-16 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-16 11:56,2019-02-16 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-16 17:56,2019-02-16 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-17 9:56,2019-02-17 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-17 11:56,2019-02-17 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-26 8:49,2019-02-26 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-26 17:56,2019-02-26 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-26 23:56,2019-02-27 0:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-27 2:56,2019-02-27 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-27 4:56,2019-02-27 6:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-02-27 6:56,2019-02-27 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-27 10:56,2019-02-27 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-27 18:56,2019-02-27 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-27 20:56,2019-02-27 22:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-27 23:15,2019-02-28 0:32,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-02-28 2:56,2019-02-28 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-02 6:56,2019-03-02 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-03-02 8:56,2019-03-02 9:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-02 9:56,2019-03-02 11:49,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-03-02 11:49,2019-03-02 12:12,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-02 12:12,2019-03-02 12:43,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-03-02 12:43,2019-03-02 14:16,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-02 14:16,2019-03-02 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-03-02 14:56,2019-03-02 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-02 15:56,2019-03-02 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-02 19:56,2019-03-02 20:22,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-03-03 5:56,2019-03-03 6:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-03-03 7:49,2019-03-03 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-03 14:28,2019-03-03 14:47,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-03 19:33,2019-03-03 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-04 9:56,2019-03-04 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-05 13:56,2019-03-05 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-05 17:56,2019-03-05 20:42,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-06 1:43,2019-03-06 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-06 8:56,2019-03-06 9:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-03-06 9:56,2019-03-06 10:53,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Heavy,2019-03-06 10:53,2019-03-06 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-03-06 11:56,2019-03-06 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-06 12:56,2019-03-06 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-06 14:56,2019-03-06 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-06 17:56,2019-03-06 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-03-06 18:56,2019-03-06 19:54,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-06 19:54,2019-03-06 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-07 1:56,2019-03-07 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-07 5:56,2019-03-07 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-07 9:56,2019-03-07 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-07 17:56,2019-03-07 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-08 6:56,2019-03-08 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-08 11:56,2019-03-08 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-09 9:56,2019-03-09 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-09 16:56,2019-03-09 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-03-09 17:56,2019-03-09 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-09 22:56,2019-03-09 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-10 7:56,2019-03-10 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-10 11:34,2019-03-10 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-10 21:22,2019-03-10 21:52,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-10 22:56,2019-03-11 2:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-03-12 15:56,2019-03-12 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-03-12 21:56,2019-03-12 22:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-03-17 11:56,2019-03-17 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-03-18 18:56,2019-03-18 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-20 11:56,2019-03-20 12:22,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-03-20 12:22,2019-03-20 13:03,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-20 13:03,2019-03-20 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-03-20 13:56,2019-03-20 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-20 14:56,2019-03-20 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-20 17:56,2019-03-20 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-22 13:56,2019-03-22 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-22 15:56,2019-03-22 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-22 19:56,2019-03-22 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-22 22:56,2019-03-23 0:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-23 5:56,2019-03-23 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-25 22:56,2019-03-26 0:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-26 1:56,2019-03-26 6:23,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-26 6:56,2019-03-26 7:21,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-03-26 7:21,2019-03-26 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-27 4:56,2019-03-27 7:27,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-03-27 10:56,2019-03-27 11:36,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-27 11:36,2019-03-27 11:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-27 16:56,2019-03-27 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-03-29 0:56,2019-03-29 1:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-04-01 23:56,2019-04-02 0:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-04-02 8:56,2019-04-02 9:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-04-02 15:46,2019-04-02 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-04-02 15:56,2019-04-02 16:26,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-04-02 16:56,2019-04-02 17:31,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-04-03 5:20,2019-04-03 5:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-04-03 7:56,2019-04-03 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-04-05 16:56,2019-04-05 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-04-05 18:56,2019-04-05 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-04-06 13:56,2019-04-06 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-04-09 1:23,2019-04-09 1:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-04-09 5:56,2019-04-09 6:24,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-04-09 6:56,2019-04-09 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-04-14 12:56,2019-04-14 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-04-16 8:56,2019-04-16 10:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-15 15:56,2019-05-15 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-15 17:56,2019-05-15 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-16 0:56,2019-05-16 4:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-05-16 4:56,2019-05-16 5:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-16 5:56,2019-05-16 7:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-16 15:56,2019-05-16 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-05-16 20:56,2019-05-16 21:10,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-16 21:10,2019-05-16 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-17 0:56,2019-05-17 1:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-18 19:56,2019-05-18 22:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-18 23:56,2019-05-19 0:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-19 1:56,2019-05-19 3:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-19 4:56,2019-05-19 6:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-05-19 6:56,2019-05-19 7:01,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-19 7:01,2019-05-19 7:15,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-05-19 7:15,2019-05-19 8:36,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-19 13:56,2019-05-19 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Moderate,2019-05-19 14:56,2019-05-19 15:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-19 23:56,2019-05-20 0:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-20 4:56,2019-05-20 5:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-05-21 7:56,2019-05-21 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-21 9:36,2019-05-21 9:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-21 12:56,2019-05-21 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-05-21 16:56,2019-05-21 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-22 4:56,2019-05-22 5:05,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-05-25 12:56,2019-05-25 13:18,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-05-25 13:56,2019-05-25 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-05-26 8:51,2019-05-26 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-05-29 6:26,2019-05-29 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-06-23 6:56,2019-06-23 8:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-07-06 12:56,2019-07-06 14:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Storm,Severe,2019-07-16 0:56,2019-07-16 1:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-08-05 15:56,2019-08-05 16:00,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Rain,Light,2019-09-16 10:56,2019-09-16 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-09-16 12:59,2019-09-16 13:15,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Storm,Severe,2019-09-28 22:56,2019-09-29 1:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-10-15 15:56,2019-10-15 16:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-10-15 18:56,2019-10-15 19:49,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-11-05 13:18,2019-11-05 13:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-05 17:56,2019-11-05 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-06 17:19,2019-11-06 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-11-07 14:56,2019-11-07 19:43,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-07 19:43,2019-11-07 20:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-07 22:56,2019-11-07 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-08 0:56,2019-11-08 1:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-08 4:56,2019-11-08 6:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-11-08 10:56,2019-11-08 21:10,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-08 23:56,2019-11-09 0:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-09 3:56,2019-11-09 4:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-11-09 9:27,2019-11-09 9:46,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-11-09 12:40,2019-11-09 20:11,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-09 20:11,2019-11-09 23:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-10 12:56,2019-11-10 13:33,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-11-10 14:56,2019-11-10 18:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-10 18:56,2019-11-10 19:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-11 14:14,2019-11-11 14:43,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-11-11 14:45,2019-11-11 17:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Moderate,2019-11-14 11:56,2019-11-14 12:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
Fog,Severe,2019-11-16 9:13,2019-11-16 21:56,US/Pacific,37.6196,-122.3656,KSFO,San Mateo
