from,to,cost
1220034200,1220034200,0.0
1220034200,1220033600,504.0655107
1220034200,1220034300,504.0655107
1220034200,1220033000,504.0655107
1220034200,1220035300,504.0655107
1220034200,1220034700,10.0
1220034200,1220034600,731.9785012
1220034200,1220034900,731.9785012
1220034200,1220034000,731.9785012
1220034200,1220035900,731.9785012
1220034200,1220033400,10.0
1220034200,1220031000,697.8952805
1220034200,1220033500,697.8952805
1220034200,1220032000,697.8952805
1220034200,1220032900,697.8952805
1220034200,1220035500,10.0
1220034200,1220035400,529.8123566
1220034200,1220036500,529.8123566
1220034200,1220036300,529.8123566
1220034200,1220035800,529.8123566
1220033600,1220033600,0.0
1220033600,1220032200,550.2458666
1220033600,1220034500,550.2458666
1220033600,1220032600,550.2458666
1220033600,1220033700,550.2458666
1220033600,1220034300,10.0
1220033600,1220034200,504.0655107
1220033600,1220034700,504.0655107
1220033600,1220033400,504.0655107
1220033600,1220035500,504.0655107
1220033600,1220033000,10.0
1220033600,1220029800,699.5187802
1220033600,1220033100,699.5187802
1220033600,1220031200,699.5187802
1220033600,1220032100,699.5187802
1220033600,1220035300,10.0
1220033600,1220036000,848.4452038999999
1220033600,1220036200,848.4452038999999
1220033600,1220035200,848.4452038999999
1220033600,1220036900,848.4452038999999
1220032600,1220032200,10.0
1220032600,1220029600,677.5144321
1220032600,1220032300,677.5144321
1220032600,1220030400,677.5144321
1220032600,1220031300,677.5144321
1220032600,1220034500,10.0
1220032600,1220034400,835.6092244
1220032600,1220036700,835.6092244
1220032600,1220035000,835.6092244
1220032600,1220036100,835.6092244
1220032600,1220032600,0.0
1220032600,1210030100,841.6489976
1220032600,1220030600,841.6489976
1220032600,1210029400,841.6489976
1220032600,1220032700,841.6489976
1220032600,1220033700,10.0
1220032600,1220033600,550.2458666
1220032600,1220034300,550.2458666
1220032600,1220033000,550.2458666
1220032600,1220035300,550.2458666
1220032700,1210030100,10.0
1220032700,1210006300,557.7414187
1220032700,1220030600,10.0
1220032700,1220030700,578.5830437999999
1220032700,1220027800,578.5830437999999
1220032700,1210027600,578.5830437999999
1220032700,1220030500,578.5830437999999
1220032700,1210029400,10.0
1220032700,1210029700,520.0232321999999
1220032700,1210029500,520.0232321999999
1220032700,1220032700,0.0
1220032700,1220032200,841.6489976
1220032700,1220034500,841.6489976
1220032700,1220032600,841.6489976
1220032700,1220033700,841.6489976
1220033700,1220032200,10.0
1220033700,1220029600,677.5144321
1220033700,1220032300,677.5144321
1220033700,1220030400,677.5144321
1220033700,1220031300,677.5144321
1220033700,1220034500,10.0
1220033700,1220034400,835.6092244
1220033700,1220036700,835.6092244
1220033700,1220035000,835.6092244
1220033700,1220036100,835.6092244
1220033700,1220032600,10.0
1220033700,1210030100,841.6489976
1220033700,1220030600,841.6489976
1220033700,1210029400,841.6489976
1220033700,1220032700,841.6489976
1220033700,1220033700,0.0
1220033700,1220033600,550.2458666
1220033700,1220034300,550.2458666
1220033700,1220033000,550.2458666
1220033700,1220035300,550.2458666
1220034300,1220033600,10.0
1220034300,1220032200,550.2458666
1220034300,1220034500,550.2458666
1220034300,1220032600,550.2458666
1220034300,1220033700,550.2458666
1220034300,1220034300,0.0
1220034300,1220034200,504.0655107
1220034300,1220034700,504.0655107
1220034300,1220033400,504.0655107
1220034300,1220035500,504.0655107
1220034300,1220033000,10.0
1220034300,1220029800,699.5187802
1220034300,1220033100,699.5187802
1220034300,1220031200,699.5187802
1220034300,1220032100,699.5187802
1220034300,1220035300,10.0
1220034300,1220036000,848.4452038999999
1220034300,1220036200,848.4452038999999
1220034300,1220035200,848.4452038999999
1220034300,1220036900,848.4452038999999
1220034700,1220034200,10.0
1220034700,1220033600,504.0655107
1220034700,1220034300,504.0655107
1220034700,1220033000,504.0655107
1220034700,1220035300,504.0655107
1220034700,1220034700,0.0
1220034700,1220034600,731.9785012
1220034700,1220034900,731.9785012
1220034700,1220034000,731.9785012
1220034700,1220035900,731.9785012
1220034700,1220033400,10.0
1220034700,1220031000,697.8952805
1220034700,1220033500,697.8952805
1220034700,1220032000,697.8952805
1220034700,1220032900,697.8952805
1220034700,1220035500,10.0
1220034700,1220035400,529.8123566
1220034700,1220036500,529.8123566
1220034700,1220036300,529.8123566
1220034700,1220035800,529.8123566
1220034900,1220034600,10.0
1220034900,1220034200,731.9785012
1220034900,1220034700,731.9785012
1220034900,1220033400,731.9785012
1220034900,1220035500,731.9785012
1220034900,1220034900,0.0
1220034900,1220034800,640.7885452
1220034900,1220004200,640.7885452
1220034900,1220004900,640.7885452
1220034900,1220034000,10.0
1220034900,1220031800,656.6908854
1220034900,1220034100,656.6908854
1220034900,1220032800,656.6908854
1220034900,1220033300,656.6908854
1220034900,1220035900,10.0
1220034900,1220035400,711.1921511
1220034900,1220036500,711.1921511
1220034900,1220036300,711.1921511
1220034900,1220035800,711.1921511
1230006700,1220013300,719.0310901
1230006700,1220010000,719.0310901
1230006700,1220013900,719.0310901
1230006700,1220006600,719.0310901
1030000200,1220004800,867.8305075
1030000200,1220005300,867.8305075
1040001400,1220004800,867.8305075
1040001400,1220005300,867.8305075
1030000100,1220004800,867.8305075
1030000100,1220005300,867.8305075
1210013300,1210008100,2139.832727
1210013300,1210009800,399.20968339999996
1210013300,1210010900,399.20968339999996
1210013300,1210012300,399.20968339999996
1210013300,1210017700,984.6462554999999
1210013300,1210013200,984.6462554999999
1210013300,1210014500,984.6462554999999
1210013300,1210016300,984.6462554999999
1210017700,1210017700,0.0
1210017700,1210021700,612.7004985
1210017700,1210017600,612.7004985
1210017700,1210013200,10.0
1210017700,1210014500,10.0
1210017700,1210016300,10.0
1210017700,1210017300,665.6622927
1210017700,1210016200,665.6622927
1210021700,1210021700,0.0
1210021700,1210023500,1019.1281339999999
1210021700,1210021600,1019.1281339999999
1210021700,1210022800,1019.1281339999999
1210021700,1210023300,1019.1281339999999
1210021700,1210017600,10.0
1210021700,1210017700,612.7004985
1210021700,1210013200,612.7004985
1210021700,1210014500,612.7004985
1210021700,1210016300,612.7004985
1210023500,1210023500,0.0
1210023500,1210021600,10.0
1210023500,1210021700,1019.1281339999999
1210023500,1210017600,1019.1281339999999
1210023500,1210022800,10.0
1210023500,1210021200,246.09171459999996
1210023500,1210022700,246.09171459999996
1210023500,1210022900,246.09171459999996
1210023500,1210023300,10.0
1210023500,1210023200,213.187372
1210023500,1210024300,213.187372
1210024100,1210027900,403.4383069
1210024100,1210024000,403.4383069
1210024100,1210023500,310.4699252
1210024100,1210021600,310.4699252
1210024100,1210022800,310.4699252
1210024100,1210023300,310.4699252
1210027900,1210027900,0.0
1210027900,1210024000,10.0
1020002800,1210027900,1306.563852
1020002800,1210024000,1306.563852
1210027800,1210027900,1306.563852
1210027800,1210024000,1306.563852
1210024000,1210027900,10.0
1210024000,1210024000,0.0
1210023400,1210027900,403.4383069
1210023400,1210024000,403.4383069
1210023400,1210023500,310.4699252
1210023400,1210021600,310.4699252
1210023400,1210022800,310.4699252
1210023400,1210023300,310.4699252
1210021600,1210023500,10.0
1210021600,1210021600,0.0
1210021600,1210021700,1019.1281339999999
1210021600,1210017600,1019.1281339999999
1210021600,1210022800,10.0
1210021600,1210021200,246.09171459999996
1210021600,1210022700,246.09171459999996
1210021600,1210022900,246.09171459999996
1210021600,1210023300,10.0
1210021600,1210023200,213.187372
1210021600,1210024300,213.187372
1210017600,1210021700,10.0
1210017600,1210023500,1019.1281339999999
1210017600,1210021600,1019.1281339999999
1210017600,1210022800,1019.1281339999999
1210017600,1210023300,1019.1281339999999
1210017600,1210017600,0.0
1210017600,1210017700,612.7004985
1210017600,1210013200,612.7004985
1210017600,1210014500,612.7004985
1210017600,1210016300,612.7004985
1210013200,1210017700,10.0
1210013200,1210021700,612.7004985
1210013200,1210017600,612.7004985
1210013200,1210013200,0.0
1210013200,1210014500,10.0
1210013200,1210016300,10.0
1210013200,1210017300,665.6622927
1210013200,1210016200,665.6622927
1030005800,1220036600,942.6361244999999
1030005800,1220037100,942.6361244999999
1040008000,1220004800,867.8305075
1040008000,1220005300,867.8305075
1030003200,1220004800,867.8305075
1030003200,1220005300,867.8305075
1210010700,1210010300,10.0
1210010700,1210011300,213.64700519999997
1210010700,1210010200,213.64700519999997
1210010700,1210011500,213.64700519999997
1210010700,1210010000,213.64700519999997
1210010700,1210009400,10.0
1210010700,1210009500,445.68686219999995
1210010700,1210008400,445.68686219999995
1210010700,1210010700,0.0
1210010700,1220007100,719.5990922
1210010700,1220006400,719.5990922
1210010700,1220007300,719.5990922
1210010700,1210010600,719.5990922
1210010600,1220007100,10.0
1210010600,1220007000,867.8980602
1210010600,1220008300,867.8980602
1210010600,1220006800,867.8980602
1210010600,1220008500,867.8980602
1210010600,1220006400,10.0
1210010600,1220006200,621.098803
1210010600,1220006500,621.098803
1210010600,1220007300,10.0
1210010600,1220007200,260.4070419
1210010600,1220007700,260.4070419
1210010600,1220007900,260.4070419
1210010600,1210011400,260.4070419
1210010600,1210010600,0.0
1210010600,1210010300,719.5990922
1210010600,1210009400,719.5990922
1210010600,1210010700,719.5990922
1210012900,1210012500,10.0
1210012900,1210013500,637.0970120000001
1210012900,1210012400,637.0970120000001
1210012900,1210014100,637.0970120000001
1210012900,1210008800,637.0970120000001
1210012900,1210011000,10.0
1210012900,1210011100,531.245484
1210012900,1210009900,531.245484
1210012900,1210011900,531.245484
1210012900,1210012900,0.0
1210012900,1210016900,620.0744442000001
1210012900,1210012800,620.0744442000001
1210012900,1210013800,620.0744442000001
1210012900,1210014900,620.0744442000001
1210016900,1210016900,0.0
1210016900,1210016800,897.2222391
1210016900,1210019700,897.2222391
1210016900,1210012800,10.0
1210016900,1210012500,620.0744442000001
1210016900,1210011000,620.0744442000001
1210016900,1210012900,620.0744442000001
1210016900,1210013800,10.0
1210016900,1210015700,618.6626382000001
1210016900,1210011800,618.6626382000001
1210016900,1210013000,618.6626382000001
1210016900,1210013900,618.6626382000001
1210016900,1210014900,10.0
1210016900,1210016100,632.5956755
1210016900,1210014000,632.5956755
1210016900,1210014800,632.5956755
1210016900,1210015900,632.5956755
1210016800,1210016800,0.0
1210016800,1210016900,897.2222391
1210016800,1210012800,897.2222391
1210016800,1210013800,897.2222391
1210016800,1210014900,897.2222391
1210016800,1210019700,10.0
1210016800,1210021900,329.96243460000005
1210016800,1210018400,329.96243460000005
1210016800,1210020300,329.96243460000005
1210016800,1210019600,329.96243460000005
1210012800,1210016900,10.0
1210012800,1210016800,897.2222391
1210012800,1210019700,897.2222391
1210012800,1210012800,0.0
1210012800,1210012500,620.0744442000001
1210012800,1210011000,620.0744442000001
1210012800,1210012900,620.0744442000001
1210012800,1210013800,10.0
1210012800,1210015700,618.6626382000001
1210012800,1210011800,618.6626382000001
1210012800,1210013000,618.6626382000001
1210012800,1210013900,618.6626382000001
1210012800,1210014900,10.0
1210012800,1210016100,632.5956755
1210012800,1210014000,632.5956755
1210012800,1210014800,632.5956755
1210012800,1210015900,632.5956755
3201504500,3201504500,0.0
3201504500,3201504100,117.7874668
3201504500,3201504400,117.7874668
3201504500,1210010100,10.0
3201504500,1210011300,847.0842445000001
3201504500,1210010200,847.0842445000001
3201504500,1210011500,847.0842445000001
3201504500,1210010000,847.0842445000001
3201504500,1210007400,10.0
3201504500,1210000500,1659.126979
3201504500,1210007500,1659.126979
3201504100,3201504100,0.0
3201504100,1210013700,856.9439194
3201504100,1210011200,856.9439194
3201504100,3201503900,856.9439194
3201504100,3201504000,856.9439194
3201504100,3201504400,10.0
3201504100,3201504500,117.7874668
3201504100,1210010100,117.7874668
3201504100,1210007400,117.7874668
3201503900,1210013700,10.0
3201503900,1220011900,824.057763
3201503900,1210013600,824.057763
3201503900,1220010300,824.057763
3201503900,1210015400,824.057763
3201503900,1210011200,10.0
3201503900,1210011300,275.04437189999993
3201503900,1210010200,275.04437189999993
3201503900,1210011500,275.04437189999993
3201503900,1210010000,275.04437189999993
3201503900,3201503900,0.0
3201503900,1220007600,557.3717544
3201503900,1220009100,557.3717544
3201503900,3201503800,557.3717544
3201503900,3201504000,10.0
3201503900,3201504100,856.9439194
3201503900,3201504400,856.9439194
3201503800,1220007600,10.0
3201503800,1220007200,176.98708349999998
3201503800,1220007700,176.98708349999998
3201503800,1220007900,176.98708349999998
3201503800,1210011400,176.98708349999998
3201503800,1220009100,10.0
3201503800,1220010700,421.9500912
3201503800,1220010200,421.9500912
3201503800,1220009000,421.9500912
3201503800,1220013500,421.9500912
3201503800,3201503800,0.0
3201503800,1210013700,557.3717544
3201503800,1210011200,557.3717544
3201503800,3201503900,557.3717544
3201503800,3201504000,557.3717544
3201504000,1210013700,10.0
3201504000,1220011900,824.057763
3201504000,1210013600,824.057763
3201504000,1220010300,824.057763
3201504000,1210015400,824.057763
3201504000,1210011200,10.0
3201504000,1210011300,275.04437189999993
3201504000,1210010200,275.04437189999993
3201504000,1210011500,275.04437189999993
3201504000,1210010000,275.04437189999993
3201504000,3201503900,10.0
3201504000,1220007600,557.3717544
3201504000,1220009100,557.3717544
3201504000,3201503800,557.3717544
3201504000,3201504000,0.0
3201504000,3201504100,856.9439194
3201504000,3201504400,856.9439194
3201504400,3201504100,10.0
3201504400,1210013700,856.9439194
3201504400,1210011200,856.9439194
3201504400,3201503900,856.9439194
3201504400,3201504000,856.9439194
3201504400,3201504400,0.0
3201504400,3201504500,117.7874668
3201504400,1210010100,117.7874668
3201504400,1210007400,117.7874668
1210014100,1210013500,10.0
1210014100,1210014300,468.89887710000005
1210014100,1210013400,468.89887710000005
1210014100,1210015100,468.89887710000005
1210014100,1210012400,10.0
1210014100,1210012500,637.0970120000001
1210014100,1210011000,637.0970120000001
1210014100,1210012900,637.0970120000001
1210014100,1210014100,0.0
1210014100,1210016100,416.4795254
1210014100,1210014000,416.4795254
1210014100,1210014800,416.4795254
1210014100,1210015900,416.4795254
1210014100,1210008800,10.0
1210014100,1210000300,2349.3228480000002
1210016100,1210016100,0.0
1210016100,1210018500,345.9047402
1210016100,1210016000,345.9047402
1210016100,1210017500,345.9047402
1210016100,1210014000,10.0
1210016100,1210013500,416.4795254
1210016100,1210012400,416.4795254
1210016100,1210014100,416.4795254
1210016100,1210008800,416.4795254
1210016100,1210014800,10.0
1210016100,1210016900,632.5956755
1210016100,1210012800,632.5956755
1210016100,1210013800,632.5956755
1210016100,1210014900,632.5956755
1210016100,1210015900,10.0
1210016100,1210016700,439.6220258
1210016100,1210015000,439.6220258
1210016100,1210015800,439.6220258
1210016100,1210017100,439.6220258
1210018500,1210018500,0.0
1210018500,1210021900,578.4399162999999
1210018500,1210018400,578.4399162999999
1210018500,1210020300,578.4399162999999
1210018500,1210019600,578.4399162999999
1210018500,1210016000,10.0
1210018500,1210016100,345.9047402
1210018500,1210014000,345.9047402
1210018500,1210014800,345.9047402
1210018500,1210015900,345.9047402
1210018500,1210017500,10.0
1210018500,1210017400,424.85867300000007
1210018500,1210019100,424.85867300000007
1210018500,1210019500,424.85867300000007
1210018500,1210016600,424.85867300000007
1210021900,1210021900,0.0
1210021900,1210025100,1203.505279
1210021900,1210021800,1203.505279
1210021900,1210024900,1203.505279
1210021900,1210023600,1203.505279
1210021900,1210018400,10.0
1210021900,1210018500,578.4399162999999
1210021900,1210016000,578.4399162999999
1210021900,1210017500,578.4399162999999
1210021900,1210020300,10.0
1210021900,1210021100,562.1432551
1210021900,1210020200,562.1432551
1210021900,1210022500,562.1432551
1210021900,1210019400,562.1432551
1210021900,1210019600,10.0
1210021900,1210016800,329.96243460000005
1210021900,1210019700,329.96243460000005
1210025100,1210025100,0.0
1210025100,1210026700,377.88270439999997
1210025100,1210025000,377.88270439999997
1210025100,1210024200,377.88270439999997
1210025100,1210026100,377.88270439999997
1210025100,1210021800,10.0
1210025100,1210021900,1203.505279
1210025100,1210018400,1203.505279
1210025100,1210020300,1203.505279
1210025100,1210019600,1203.505279
1210025100,1210024900,10.0
1210025100,1210025800,669.4358965
1210025100,1210024800,669.4358965
1210025100,1210025200,669.4358965
1210025100,1210026300,669.4358965
1210025100,1210023600,10.0
1210025100,1210023700,549.518557
1210025100,1210022600,549.518557
1210026700,1210026700,0.0
1210026700,1210028900,604.7134066000001
1210026700,1210026600,604.7134066000001
1210026700,1210025000,10.0
1210026700,1210025100,377.88270439999997
1210026700,1210021800,377.88270439999997
1210026700,1210024900,377.88270439999997
1210026700,1210023600,377.88270439999997
1210026700,1210024200,10.0
1210026700,1210023200,1344.013559
1210026700,1210024300,1344.013559
1210026700,1210026100,10.0
1210026700,1210026000,309.23479469999995
1210026700,1210026500,309.23479469999995
1210028900,1210028900,0.0
1210028900,1210026600,10.0
1210028900,1210026700,604.7134066000001
1210028900,1210025000,604.7134066000001
1210028900,1210024200,604.7134066000001
1210028900,1210026100,604.7134066000001
1210028900,1210030700,2162.883677
1210028900,1210006200,2162.883677
1210028800,1210028900,1121.525837
1210028800,1210026600,1121.525837
1210026600,1210028900,10.0
1210026600,1210026600,0.0
1210026600,1210026700,604.7134066000001
1210026600,1210025000,604.7134066000001
1210026600,1210024200,604.7134066000001
1210026600,1210026100,604.7134066000001
1210026600,1210030700,2162.883677
1210026600,1210006200,2162.883677
1210025000,1210026700,10.0
1210025000,1210028900,604.7134066000001
1210025000,1210026600,604.7134066000001
1210025000,1210025000,0.0
1210025000,1210025100,377.88270439999997
1210025000,1210021800,377.88270439999997
1210025000,1210024900,377.88270439999997
1210025000,1210023600,377.88270439999997
1210025000,1210024200,10.0
1210025000,1210023200,1344.013559
1210025000,1210024300,1344.013559
1210025000,1210026100,10.0
1210025000,1210026000,309.23479469999995
1210025000,1210026500,309.23479469999995
1210021800,1210025100,10.0
1210021800,1210026700,377.88270439999997
1210021800,1210025000,377.88270439999997
1210021800,1210024200,377.88270439999997
1210021800,1210026100,377.88270439999997
1210021800,1210021800,0.0
1210021800,1210021900,1203.505279
1210021800,1210018400,1203.505279
1210021800,1210020300,1203.505279
1210021800,1210019600,1203.505279
1210021800,1210024900,10.0
1210021800,1210025800,669.4358965
1210021800,1210024800,669.4358965
1210021800,1210025200,669.4358965
1210021800,1210026300,669.4358965
1210021800,1210023600,10.0
1210021800,1210023700,549.518557
1210021800,1210022600,549.518557
1210018400,1210021900,10.0
1210018400,1210025100,1203.505279
1210018400,1210021800,1203.505279
1210018400,1210024900,1203.505279
1210018400,1210023600,1203.505279
1210018400,1210018400,0.0
1210018400,1210018500,578.4399162999999
1210018400,1210016000,578.4399162999999
1210018400,1210017500,578.4399162999999
1210018400,1210020300,10.0
1210018400,1210021100,562.1432551
1210018400,1210020200,562.1432551
1210018400,1210022500,562.1432551
1210018400,1210019400,562.1432551
1210018400,1210019600,10.0
1210018400,1210016800,329.96243460000005
1210018400,1210019700,329.96243460000005
1210016000,1210018500,10.0
1210016000,1210021900,578.4399162999999
1210016000,1210018400,578.4399162999999
1210016000,1210020300,578.4399162999999
1210016000,1210019600,578.4399162999999
1210016000,1210016000,0.0
1210016000,1210016100,345.9047402
1210016000,1210014000,345.9047402
1210016000,1210014800,345.9047402
1210016000,1210015900,345.9047402
1210016000,1210017500,10.0
1210016000,1210017400,424.85867300000007
1210016000,1210019100,424.85867300000007
1210016000,1210019500,424.85867300000007
1210016000,1210016600,424.85867300000007
1210014000,1210016100,10.0
1210014000,1210018500,345.9047402
1210014000,1210016000,345.9047402
1210014000,1210017500,345.9047402
1210014000,1210014000,0.0
1210014000,1210013500,416.4795254
1210014000,1210012400,416.4795254
1210014000,1210014100,416.4795254
1210014000,1210008800,416.4795254
1210014000,1210014800,10.0
1210014000,1210016900,632.5956755
1210014000,1210012800,632.5956755
1210014000,1210013800,632.5956755
1210014000,1210014900,632.5956755
1210014000,1210015900,10.0
1210014000,1210016700,439.6220258
1210014000,1210015000,439.6220258
1210014000,1210015800,439.6220258
1210014000,1210017100,439.6220258
1220005900,1220005900,0.0
1220005900,1220006700,279.2233865
1220005900,1220005800,279.2233865
1220005900,1220006100,279.2233865
1220005900,1210007000,279.2233865
1220006700,1220006700,0.0
1220006700,1220013300,2577.510884
1220006700,1220010000,2577.510884
1220006700,1220013900,2577.510884
1220006700,1220006600,2577.510884
1220006700,1220005800,10.0
1220006700,1220005900,279.2233865
1220006700,1220006100,10.0
1220006700,1210007000,10.0
1220006700,1210006600,3006.250587
1220006700,1210007900,3006.250587
1220006700,1210007100,3006.250587
1220006700,1210006900,3006.250587
1220013900,1220013300,10.0
1220013900,1220010000,10.0
1220013900,1220010100,1638.349003
1220013900,1220008100,1638.349003
1220013900,1220010900,1638.349003
1220013900,1220013900,0.0
1220013900,1220020300,696.8246565000001
1220013900,1220013800,696.8246565000001
1220013900,1220018900,696.8246565000001
1220013900,1220017000,696.8246565000001
1220013900,1220006600,10.0
1220013900,1220006700,2577.510884
1220013900,1220005800,2577.510884
1220013900,1220006100,2577.510884
1220013900,1210007000,2577.510884
1220013800,1220020300,10.0
1220013800,1220020200,678.4107405
1220013800,1220022100,678.4107405
1220013800,1220013800,0.0
1220013800,1220013300,696.8246565000001
1220013800,1220010000,696.8246565000001
1220013800,1220013900,696.8246565000001
1220013800,1220006600,696.8246565000001
1220013800,1220018900,10.0
1220013800,1220017000,10.0
1220013800,1220017100,808.3801621
1220013800,1220014400,808.3801621
1220013800,1220017500,808.3801621
1220006600,1220013300,10.0
1220006600,1220010000,10.0
1220006600,1220010100,1638.349003
1220006600,1220008100,1638.349003
1220006600,1220010900,1638.349003
1220006600,1220013900,10.0
1220006600,1220020300,696.8246565000001
1220006600,1220013800,696.8246565000001
1220006600,1220018900,696.8246565000001
1220006600,1220017000,696.8246565000001
1220006600,1220006600,0.0
1220006600,1220006700,2577.510884
1220006600,1220005800,2577.510884
1220006600,1220006100,2577.510884
1220006600,1210007000,2577.510884
1220005800,1220006700,10.0
1220005800,1220013300,2577.510884
1220005800,1220010000,2577.510884
1220005800,1220013900,2577.510884
1220005800,1220006600,2577.510884
1220005800,1220005800,0.0
1220005800,1220005900,279.2233865
1220005800,1220006100,10.0
1220005800,1210007000,10.0
1220005800,1210006600,3006.250587
1220005800,1210007900,3006.250587
1220005800,1210007100,3006.250587
1220005800,1210006900,3006.250587
1210011900,1210011100,10.0
1210011900,1210012500,531.245484
1210011900,1210011000,531.245484
1210011900,1210012900,531.245484
1210011900,1210009900,10.0
1210011900,1210009800,1404.265829
1210011900,1210010900,1404.265829
1210011900,1210012300,1404.265829
1210011900,1210011900,0.0
1210011900,1210015700,805.4761512
1210011900,1210011800,805.4761512
1210011900,1210013000,805.4761512
1210011900,1210013900,805.4761512
1210015700,1210015700,0.0
1210015700,1210018900,774.2415815
1210015700,1210015600,774.2415815
1210015700,1210017900,774.2415815
1210015700,1210017200,774.2415815
1210015700,1210011800,10.0
1210015700,1210011100,805.4761512
1210015700,1210009900,805.4761512
1210015700,1210011900,805.4761512
1210015700,1210013000,10.0
1210015700,1210012200,388.18361569999996
1210015700,1210013100,388.18361569999996
1210015700,1210013900,10.0
1210015700,1210016900,618.6626382000001
1210015700,1210012800,618.6626382000001
1210015700,1210013800,618.6626382000001
1210015700,1210014900,618.6626382000001
1210018900,1210018900,0.0
1210018900,1210021300,638.4817867
1210018900,1210018800,638.4817867
1210018900,1210015600,10.0
1210018900,1210015700,774.2415815
1210018900,1210011800,774.2415815
1210018900,1210013000,774.2415815
1210018900,1210013900,774.2415815
1210018900,1210017900,10.0
1210018900,1210017800,534.7098562
1210018900,1210017200,10.0
1210018900,1210017300,386.2893094
1210018900,1210016200,386.2893094
1210021300,1210021300,0.0
1210021300,1210021200,677.2625719
1210021300,1210022700,677.2625719
1210021300,1210022900,677.2625719
1210021300,1210018800,10.0
1210021300,1210018900,638.4817867
1210021300,1210015600,638.4817867
1210021300,1210017900,638.4817867
1210021300,1210017200,638.4817867
1210021200,1210021200,0.0
1210021200,1210021300,677.2625719
1210021200,1210018800,677.2625719
1210021200,1210022700,10.0
1210021200,1210023700,980.1171886
1210021200,1210022600,980.1171886
1210021200,1210022900,10.0
1210021200,1210023500,246.09171459999996
1210021200,1210021600,246.09171459999996
1210021200,1210022800,246.09171459999996
1210021200,1210023300,246.09171459999996
1210018800,1210021300,10.0
1210018800,1210021200,677.2625719
1210018800,1210022700,677.2625719
1210018800,1210022900,677.2625719
1210018800,1210018800,0.0
1210018800,1210018900,638.4817867
1210018800,1210015600,638.4817867
1210018800,1210017900,638.4817867
1210018800,1210017200,638.4817867
1210015600,1210018900,10.0
1210015600,1210021300,638.4817867
1210015600,1210018800,638.4817867
1210015600,1210015600,0.0
1210015600,1210015700,774.2415815
1210015600,1210011800,774.2415815
1210015600,1210013000,774.2415815
1210015600,1210013900,774.2415815
1210015600,1210017900,10.0
1210015600,1210017800,534.7098562
1210015600,1210017200,10.0
1210015600,1210017300,386.2893094
1210015600,1210016200,386.2893094
1210011800,1210015700,10.0
1210011800,1210018900,774.2415815
1210011800,1210015600,774.2415815
1210011800,1210017900,774.2415815
1210011800,1210017200,774.2415815
1210011800,1210011800,0.0
1210011800,1210011100,805.4761512
1210011800,1210009900,805.4761512
1210011800,1210011900,805.4761512
1210011800,1210013000,10.0
1210011800,1210012200,388.18361569999996
1210011800,1210013100,388.18361569999996
1210011800,1210013900,10.0
1210011800,1210016900,618.6626382000001
1210011800,1210012800,618.6626382000001
1210011800,1210013800,618.6626382000001
1210011800,1210014900,618.6626382000001
1220031600,1220031400,291.59209219999997
1220031600,1220031700,291.59209219999997
1220031600,1220032500,291.59209219999997
1220031400,1220031400,0.0
1220031400,1220030800,575.9144392000001
1220031400,1220031500,575.9144392000001
1220031400,1220003300,575.9144392000001
1220031400,1220004100,575.9144392000001
1220031400,1220031700,10.0
1220031400,1220032500,10.0
1220031400,1220032400,315.4626233
1220030800,1220030800,0.0
1220030800,1220030000,624.0982654000001
1220030800,1220030900,624.0982654000001
1220030800,1220029200,624.0982654000001
1220030800,1220031900,624.0982654000001
1220030800,1220031500,10.0
1220030800,1220031400,575.9144392000001
1220030800,1220031700,575.9144392000001
1220030800,1220032500,575.9144392000001
1220030800,1220003300,10.0
1220030800,1220003100,658.3866501
1220030800,1220003400,658.3866501
1220030800,1220028000,658.3866501
1220030800,1220028900,658.3866501
1220030800,1220004100,10.0
1220030800,1220004000,699.0717566000001
1220030800,1220004300,699.0717566000001
1220030800,1220033200,699.0717566000001
1220030800,1220033900,699.0717566000001
1220030000,1220030000,0.0
1220030000,1220029000,889.3587355000001
1220030000,1220030100,889.3587355000001
1220030000,1220027600,889.3587355000001
1220030000,1220031100,889.3587355000001
1220030000,1220030900,10.0
1220030000,1220030800,624.0982654000001
1220030000,1220031500,624.0982654000001
1220030000,1220003300,624.0982654000001
1220030000,1220004100,624.0982654000001
1220030000,1220029200,10.0
1220030000,1220026600,752.5239818
1220030000,1220029300,752.5239818
1220030000,1220026800,752.5239818
1220030000,1220028100,752.5239818
1220030000,1220031900,10.0
1220030000,1220031800,692.879901
1220030000,1220034100,692.879901
1220030000,1220032800,692.879901
1220030000,1220033300,692.879901
1220029000,1220029000,0.0
1220029000,1220028200,504.7345607
1220029000,1220029100,504.7345607
1220029000,1220027400,504.7345607
1220029000,1220029900,504.7345607
1220029000,1220030100,10.0
1220029000,1220030000,889.3587355000001
1220029000,1220030900,889.3587355000001
1220029000,1220029200,889.3587355000001
1220029000,1220031900,889.3587355000001
1220029000,1220027600,10.0
1220029000,1220025800,787.7887166
1220029000,1220027700,787.7887166
1220029000,1220026000,787.7887166
1220029000,1220026900,787.7887166
1220029000,1220031100,10.0
1220029000,1220031000,798.2437205
1220029000,1220033500,798.2437205
1220029000,1220032000,798.2437205
1220029000,1220032900,798.2437205
1220028200,1220028200,0.0
1220028200,1220026200,441.3239722
1220028200,1220029700,441.3239722
1220028200,1220027200,441.3239722
1220028200,1220028300,441.3239722
1220028200,1220029100,10.0
1220028200,1220029000,504.7345607
